"FUN_ID","module"
"FUN_014568","greenyellow"
"FUN_014572","cyan"
"FUN_014573","greenyellow"
"FUN_014574","orange"
"FUN_014577","cyan"
"FUN_014586","lightyellow"
"FUN_014590","violet"
"FUN_014591","violet"
"FUN_014592","violet"
"FUN_014593","cyan"
"FUN_014602","black"
"FUN_014608","magenta"
"FUN_014612","darkorange"
"FUN_014620","darkturquoise"
"FUN_014621","darkturquoise"
"FUN_014622","darkturquoise"
"FUN_014625","yellow"
"FUN_014626","yellow"
"FUN_014628","darkred"
"FUN_014629","red"
"FUN_014634","darkturquoise"
"FUN_014637","yellow"
"FUN_014646","black"
"FUN_014655","green"
"FUN_014658","greenyellow"
"FUN_014659","cyan"
"FUN_014660","greenyellow"
"FUN_014661","darkred"
"FUN_014662","grey60"
"FUN_014666","cyan"
"FUN_014667","purple"
"FUN_014668","red"
"FUN_014669","cyan"
"FUN_014670","greenyellow"
"FUN_014676","greenyellow"
"FUN_014709","violet"
"FUN_014731","cyan"
"FUN_014734","greenyellow"
"FUN_014736","greenyellow"
"FUN_014737","darkturquoise"
"FUN_014740","royalblue"
"FUN_014746","orange"
"FUN_014748","darkorange"
"FUN_014755","orange"
"FUN_014756","royalblue"
"FUN_014757","orange"
"FUN_014758","black"
"FUN_014759","greenyellow"
"FUN_014760","purple"
"FUN_014761","orange"
"FUN_014763","grey60"
"FUN_014765","green"
"FUN_014766","darkturquoise"
"FUN_014768","royalblue"
"FUN_014771","greenyellow"
"FUN_014773","greenyellow"
"FUN_014775","green"
"FUN_014776","green"
"FUN_014777","green"
"FUN_014785","yellow"
"FUN_014793","yellow"
"FUN_014794","lightyellow"
"FUN_014798","cyan"
"FUN_014805","lightyellow"
"FUN_014806","magenta"
"FUN_014808","greenyellow"
"FUN_014809","green"
"FUN_014811","green"
"FUN_014812","black"
"FUN_014813","tan"
"FUN_014815","darkred"
"FUN_014820","orange"
"FUN_014821","magenta"
"FUN_014822","royalblue"
"FUN_014848","orange"
"FUN_014863","orange"
"FUN_014864","magenta"
"FUN_014866","violet"
"FUN_014867","grey60"
"FUN_014868","grey60"
"FUN_014869","lightyellow"
"FUN_014871","orange"
"FUN_014873","black"
"FUN_014878","darkred"
"FUN_014885","violet"
"FUN_014898","lightyellow"
"FUN_014910","darkturquoise"
"FUN_014925","greenyellow"
"FUN_014926","greenyellow"
"FUN_014927","greenyellow"
"FUN_014931","green"
"FUN_014933","red"
"FUN_014936","cyan"
"FUN_014938","orange"
"FUN_014939","purple"
"FUN_014948","lightyellow"
"FUN_014958","violet"
"FUN_014962","greenyellow"
"FUN_014970","yellow"
"FUN_014972","violet"
"FUN_014973","orange"
"FUN_014974","royalblue"
"FUN_014975","green"
"FUN_014984","violet"
"FUN_014994","purple"
"FUN_014995","darkgreen"
"FUN_014997","royalblue"
"FUN_014998","orange"
"FUN_015003","cyan"
"FUN_015005","violet"
"FUN_015006","violet"
"FUN_015014","tan"
"FUN_015015","violet"
"FUN_015018","darkred"
"FUN_015019","darkturquoise"
"FUN_015020","darkturquoise"
"FUN_015021","greenyellow"
"FUN_015029","violet"
"FUN_015030","greenyellow"
"FUN_015031","orange"
"FUN_015035","lightyellow"
"FUN_047169","cyan"
"FUN_015037","greenyellow"
"FUN_015038","violet"
"FUN_015039","greenyellow"
"FUN_015046","green"
"FUN_015048","tan"
"FUN_015049","greenyellow"
"FUN_015054","orange"
"FUN_015058","royalblue"
"FUN_015062","violet"
"FUN_015064","greenyellow"
"FUN_015066","greenyellow"
"FUN_015068","darkgreen"
"FUN_047170","violet"
"FUN_015076","magenta"
"FUN_015086","darkturquoise"
"FUN_015087","darkred"
"FUN_015088","lightyellow"
"FUN_015089","lightyellow"
"FUN_015092","darkorange"
"FUN_015093","violet"
"FUN_015094","orange"
"FUN_015095","orange"
"FUN_015096","lightyellow"
"FUN_015099","orange"
"FUN_015114","black"
"FUN_015128","darkorange"
"FUN_015134","magenta"
"FUN_015135","greenyellow"
"FUN_015156","violet"
"FUN_015160","grey"
"FUN_015162","green"
"FUN_015170","cyan"
"FUN_015171","greenyellow"
"FUN_015175","darkorange"
"FUN_015180","magenta"
"FUN_015190","purple"
"FUN_015191","lightyellow"
"FUN_015201","grey60"
"FUN_015202","orange"
"FUN_015211","lightyellow"
"FUN_015216","black"
"FUN_015217","darkgreen"
"FUN_015226","violet"
"FUN_015227","greenyellow"
"FUN_015228","greenyellow"
"FUN_015236","black"
"FUN_015248","purple"
"FUN_015252","violet"
"FUN_015255","lightyellow"
"FUN_015256","red"
"FUN_015258","greenyellow"
"FUN_015260","cyan"
"FUN_015261","cyan"
"FUN_015263","tan"
"FUN_015265","orange"
"FUN_015267","grey60"
"FUN_015268","violet"
"FUN_015271","grey"
"FUN_015275","royalblue"
"FUN_015284","tan"
"FUN_015290","darkorange"
"FUN_015291","red"
"FUN_015306","orange"
"FUN_015320","magenta"
"FUN_015321","royalblue"
"FUN_015322","greenyellow"
"FUN_015323","grey60"
"FUN_015324","purple"
"FUN_015325","grey"
"FUN_015329","orange"
"FUN_015339","orange"
"FUN_015344","violet"
"FUN_047172","green"
"FUN_015349","green"
"FUN_015350","greenyellow"
"FUN_015351","orange"
"FUN_015354","lightyellow"
"FUN_015355","black"
"FUN_015356","green"
"FUN_015358","magenta"
"FUN_015361","green"
"FUN_015362","grey"
"FUN_015365","violet"
"FUN_015367","red"
"FUN_015369","green"
"FUN_015370","orange"
"FUN_015377","black"
"FUN_015378","greenyellow"
"FUN_015380","darkturquoise"
"FUN_015381","grey"
"FUN_015382","darkgreen"
"FUN_015383","orange"
"FUN_015385","black"
"FUN_015386","red"
"FUN_015387","violet"
"FUN_015389","royalblue"
"FUN_015392","red"
"FUN_015396","purple"
"FUN_015401","black"
"FUN_015403","green"
"FUN_015405","red"
"FUN_015408","orange"
"FUN_015422","orange"
"FUN_015423","orange"
"FUN_015424","orange"
"FUN_015427","yellow"
"FUN_015433","darkgreen"
"FUN_015448","darkturquoise"
"FUN_015452","violet"
"FUN_015465","yellow"
"FUN_015467","greenyellow"
"FUN_015468","purple"
"FUN_015469","lightyellow"
"FUN_015471","magenta"
"FUN_015474","greenyellow"
"FUN_015475","purple"
"FUN_015479","orange"
"FUN_015483","orange"
"FUN_015484","green"
"FUN_015486","tan"
"FUN_015487","grey"
"FUN_015488","lightyellow"
"FUN_015489","magenta"
"FUN_015490","red"
"FUN_015491","red"
"FUN_015492","greenyellow"
"FUN_015493","darkred"
"FUN_015501","greenyellow"
"FUN_015506","yellow"
"FUN_015510","lightyellow"
"FUN_015514","orange"
"FUN_015516","lightyellow"
"FUN_015520","tan"
"FUN_015521","magenta"
"FUN_015522","cyan"
"FUN_015523","darkred"
"FUN_015525","tan"
"FUN_015529","lightyellow"
"FUN_047175","green"
"FUN_015533","greenyellow"
"FUN_015534","greenyellow"
"FUN_015535","grey60"
"FUN_015536","greenyellow"
"FUN_015539","lightyellow"
"FUN_015540","magenta"
"FUN_015546","magenta"
"FUN_015547","darkturquoise"
"FUN_015563","greenyellow"
"FUN_015564","greenyellow"
"FUN_015565","tan"
"FUN_015572","yellow"
"FUN_015575","orange"
"FUN_047176","orange"
"FUN_015587","greenyellow"
"FUN_015590","violet"
"FUN_015592","green"
"FUN_015594","purple"
"FUN_015595","purple"
"FUN_015596","cyan"
"FUN_015602","violet"
"FUN_015605","darkred"
"FUN_047177","darkorange"
"FUN_015608","violet"
"FUN_015617","red"
"FUN_015618","red"
"FUN_015621","orange"
"FUN_015622","orange"
"FUN_015625","orange"
"FUN_015628","darkgreen"
"FUN_015631","greenyellow"
"FUN_015632","purple"
"FUN_015633","yellow"
"FUN_015634","greenyellow"
"FUN_015635","lightyellow"
"FUN_015636","orange"
"FUN_015638","magenta"
"FUN_015640","lightyellow"
"FUN_015646","orange"
"FUN_015652","violet"
"FUN_015656","darkred"
"FUN_015658","greenyellow"
"FUN_015670","orange"
"FUN_015673","violet"
"FUN_015677","orange"
"FUN_015680","greenyellow"
"FUN_015681","black"
"FUN_015682","violet"
"FUN_015683","violet"
"FUN_015698","magenta"
"FUN_015703","greenyellow"
"FUN_015705","violet"
"FUN_015707","violet"
"FUN_015708","greenyellow"
"FUN_015709","black"
"FUN_015710","grey60"
"FUN_015711","royalblue"
"FUN_015712","royalblue"
"FUN_015714","red"
"FUN_015717","violet"
"FUN_015718","orange"
"FUN_015720","grey60"
"FUN_015722","darkgreen"
"FUN_015723","orange"
"FUN_015725","lightyellow"
"FUN_015730","lightyellow"
"FUN_015731","lightyellow"
"FUN_015733","yellow"
"FUN_015735","black"
"FUN_015745","grey60"
"FUN_015746","orange"
"FUN_015748","red"
"FUN_015749","royalblue"
"FUN_015751","violet"
"FUN_015752","lightyellow"
"FUN_015753","violet"
"FUN_015754","darkred"
"FUN_015766","orange"
"FUN_015767","orange"
"FUN_015768","orange"
"FUN_015769","greenyellow"
"FUN_015770","greenyellow"
"FUN_015775","violet"
"FUN_015777","purple"
"FUN_015792","yellow"
"FUN_015794","greenyellow"
"FUN_015803","tan"
"FUN_015812","violet"
"FUN_015815","greenyellow"
"FUN_015820","greenyellow"
"FUN_015826","purple"
"FUN_015829","royalblue"
"FUN_015831","greenyellow"
"FUN_015832","darkgreen"
"FUN_015833","darkgreen"
"FUN_015836","red"
"FUN_015837","magenta"
"FUN_015838","lightyellow"
"FUN_015839","lightyellow"
"FUN_015843","orange"
"FUN_015847","violet"
"FUN_015849","tan"
"FUN_047179","greenyellow"
"FUN_015853","greenyellow"
"FUN_015856","cyan"
"FUN_015860","purple"
"FUN_015863","orange"
"FUN_015864","cyan"
"FUN_015865","darkturquoise"
"FUN_015867","orange"
"FUN_015871","greenyellow"
"FUN_015872","grey60"
"FUN_015891","darkred"
"FUN_015892","darkred"
"FUN_015893","black"
"FUN_015897","darkorange"
"FUN_015899","darkorange"
"FUN_015902","orange"
"FUN_015903","tan"
"FUN_015922","darkred"
"FUN_015923","yellow"
"FUN_015927","cyan"
"FUN_015928","greenyellow"
"FUN_015929","magenta"
"FUN_015931","grey60"
"FUN_015936","royalblue"
"FUN_015938","green"
"FUN_015939","green"
"FUN_015941","greenyellow"
"FUN_015943","darkred"
"FUN_015950","violet"
"FUN_015951","black"
"FUN_015952","violet"
"FUN_015956","violet"
"FUN_015958","violet"
"FUN_015967","darkturquoise"
"FUN_015975","orange"
"FUN_047181","orange"
"FUN_047182","violet"
"FUN_015984","orange"
"FUN_047183","lightyellow"
"FUN_015991","lightyellow"
"FUN_015992","orange"
"FUN_015994","greenyellow"
"FUN_015995","purple"
"FUN_015997","orange"
"FUN_015999","orange"
"FUN_016001","lightyellow"
"FUN_016002","darkturquoise"
"FUN_016003","cyan"
"FUN_016008","orange"
"FUN_016009","cyan"
"FUN_016013","grey60"
"FUN_016017","orange"
"FUN_016018","violet"
"FUN_016024","orange"
"FUN_016025","grey60"
"FUN_016029","orange"
"FUN_016031","cyan"
"FUN_016038","darkturquoise"
"FUN_016039","magenta"
"FUN_016040","greenyellow"
"FUN_016041","black"
"FUN_016044","tan"
"FUN_016057","darkred"
"FUN_016058","grey60"
"FUN_016060","magenta"
"FUN_016062","magenta"
"FUN_016063","orange"
"FUN_016069","green"
"FUN_016070","yellow"
"FUN_016071","magenta"
"FUN_016079","royalblue"
"FUN_016080","greenyellow"
"FUN_016083","violet"
"FUN_016094","black"
"FUN_016095","violet"
"FUN_016098","greenyellow"
"FUN_016105","darkgreen"
"FUN_016107","violet"
"FUN_016132","black"
"FUN_016134","darkgreen"
"FUN_016135","violet"
"FUN_016137","green"
"FUN_016138","magenta"
"FUN_016139","grey60"
"FUN_016140","cyan"
"FUN_016141","green"
"FUN_016144","black"
"FUN_016163","grey"
"FUN_016164","darkorange"
"FUN_016166","grey60"
"FUN_016167","darkred"
"FUN_016169","cyan"
"FUN_016170","greenyellow"
"FUN_016185","black"
"FUN_016188","tan"
"FUN_047186","orange"
"FUN_016189","tan"
"FUN_016199","orange"
"FUN_016207","greenyellow"
"FUN_016209","darkgreen"
"FUN_016210","green"
"FUN_016214","greenyellow"
"FUN_016218","orange"
"FUN_016221","yellow"
"FUN_016238","tan"
"FUN_016252","darkred"
"FUN_016263","darkturquoise"
"FUN_016264","orange"
"FUN_016265","black"
"FUN_016267","black"
"FUN_016279","violet"
"FUN_016280","greenyellow"
"FUN_016281","purple"
"FUN_016284","greenyellow"
"FUN_016285","darkred"
"FUN_016294","darkturquoise"
"FUN_016300","darkturquoise"
"FUN_016301","grey60"
"FUN_016303","lightyellow"
"FUN_016311","orange"
"FUN_016313","yellow"
"FUN_016315","purple"
"FUN_016317","greenyellow"
"FUN_016343","greenyellow"
"FUN_016344","red"
"FUN_016353","greenyellow"
"FUN_016355","greenyellow"
"FUN_016359","grey60"
"FUN_016360","lightyellow"
"FUN_016361","greenyellow"
"FUN_016362","grey60"
"FUN_016370","lightyellow"
"FUN_016373","royalblue"
"FUN_016377","darkturquoise"
"FUN_016378","greenyellow"
"FUN_016379","lightyellow"
"FUN_016380","yellow"
"FUN_016381","greenyellow"
"FUN_016391","violet"
"FUN_016393","grey60"
"FUN_016398","darkorange"
"FUN_016416","grey"
"FUN_016418","lightyellow"
"FUN_016419","lightyellow"
"FUN_016423","lightyellow"
"FUN_047194","black"
"FUN_016435","magenta"
"FUN_016437","violet"
"FUN_016446","lightyellow"
"FUN_016448","purple"
"FUN_016449","greenyellow"
"FUN_016450","black"
"FUN_016455","darkturquoise"
"FUN_016456","magenta"
"FUN_016458","black"
"FUN_016465","violet"
"FUN_016466","orange"
"FUN_016473","grey60"
"FUN_016475","cyan"
"FUN_016477","greenyellow"
"FUN_016480","darkgreen"
"FUN_016493","magenta"
"FUN_016509","orange"
"FUN_016520","yellow"
"FUN_047197","darkturquoise"
"FUN_016523","orange"
"FUN_016524","darkturquoise"
"FUN_016525","greenyellow"
"FUN_016526","darkgreen"
"FUN_016527","greenyellow"
"FUN_016529","green"
"FUN_016530","lightyellow"
"FUN_016532","yellow"
"FUN_016533","cyan"
"FUN_016534","orange"
"FUN_016535","grey60"
"FUN_016553","orange"
"FUN_016554","darkred"
"FUN_016555","lightyellow"
"FUN_016563","greenyellow"
"FUN_016565","greenyellow"
"FUN_016570","violet"
"FUN_016571","black"
"FUN_016576","yellow"
"FUN_016583","violet"
"FUN_016586","cyan"
"FUN_016588","yellow"
"FUN_016589","cyan"
"FUN_016590","red"
"FUN_016596","darkred"
"FUN_016598","black"
"FUN_047198","orange"
"FUN_016599","violet"
"FUN_016600","orange"
"FUN_016602","darkturquoise"
"FUN_016606","darkturquoise"
"FUN_016616","cyan"
"FUN_016618","yellow"
"FUN_016619","violet"
"FUN_016623","darkturquoise"
"FUN_016626","violet"
"FUN_016625","yellow"
"FUN_016628","magenta"
"FUN_016629","lightyellow"
"FUN_016631","violet"
"FUN_016635","yellow"
"FUN_016637","lightyellow"
"FUN_016639","green"
"FUN_016651","violet"
"FUN_016666","orange"
"FUN_016669","tan"
"FUN_016670","cyan"
"FUN_016674","cyan"
"FUN_016675","orange"
"FUN_016682","orange"
"FUN_016688","black"
"FUN_047201","greenyellow"
"FUN_016693","tan"
"FUN_016696","orange"
"FUN_016701","purple"
"FUN_016715","cyan"
"FUN_016724","darkturquoise"
"FUN_047204","purple"
"FUN_016729","black"
"FUN_016737","royalblue"
"FUN_016738","greenyellow"
"FUN_016739","violet"
"FUN_016740","violet"
"FUN_016741","black"
"FUN_016743","greenyellow"
"FUN_016748","orange"
"FUN_016752","darkturquoise"
"FUN_016760","greenyellow"
"FUN_016777","lightyellow"
"FUN_016786","orange"
"FUN_016791","yellow"
"FUN_016792","orange"
"FUN_016796","cyan"
"FUN_016806","black"
"FUN_016811","magenta"
"FUN_016820","red"
"FUN_016826","yellow"
"FUN_016827","darkturquoise"
"FUN_016833","orange"
"FUN_016840","grey60"
"FUN_016843","greenyellow"
"FUN_016851","purple"
"FUN_016874","orange"
"FUN_016878","black"
"FUN_016879","tan"
"FUN_016883","orange"
"FUN_016884","red"
"FUN_016885","greenyellow"
"FUN_016886","darkred"
"FUN_016893","greenyellow"
"FUN_016894","greenyellow"
"FUN_016913","lightyellow"
"FUN_016914","greenyellow"
"FUN_016917","black"
"FUN_016926","red"
"FUN_016930","yellow"
"FUN_016931","violet"
"FUN_016932","violet"
"FUN_016933","grey60"
"FUN_016934","lightyellow"
"FUN_016936","darkturquoise"
"FUN_016937","purple"
"FUN_016938","tan"
"FUN_016939","cyan"
"FUN_016946","greenyellow"
"FUN_047207","violet"
"FUN_016948","lightyellow"
"FUN_016951","black"
"FUN_016952","violet"
"FUN_016953","orange"
"FUN_016962","red"
"FUN_016977","darkturquoise"
"FUN_016995","darkturquoise"
"FUN_017001","orange"
"FUN_017028","greenyellow"
"FUN_017031","darkorange"
"FUN_017033","orange"
"FUN_017034","red"
"FUN_017035","cyan"
"FUN_017042","violet"
"FUN_017050","greenyellow"
"FUN_017051","red"
"FUN_017052","violet"
"FUN_017057","lightyellow"
"FUN_017058","darkgreen"
"FUN_017062","darkred"
"FUN_017065","orange"
"FUN_017067","violet"
"FUN_017073","lightyellow"
"FUN_017085","yellow"
"FUN_017086","grey60"
"FUN_017087","darkgreen"
"FUN_017095","tan"
"FUN_017098","violet"
"FUN_017099","orange"
"FUN_017118","cyan"
"FUN_017119","yellow"
"FUN_017121","magenta"
"FUN_017122","greenyellow"
"FUN_017131","black"
"FUN_017135","violet"
"FUN_017147","magenta"
"FUN_017148","tan"
"FUN_017159","red"
"FUN_017163","greenyellow"
"FUN_017164","greenyellow"
"FUN_017165","greenyellow"
"FUN_017167","violet"
"FUN_017172","yellow"
"FUN_017176","greenyellow"
"FUN_017178","greenyellow"
"FUN_017179","orange"
"FUN_017182","magenta"
"FUN_017183","darkturquoise"
"FUN_017190","violet"
"FUN_017193","violet"
"FUN_017199","lightyellow"
"FUN_017204","lightyellow"
"FUN_017224","grey60"
"FUN_017226","green"
"FUN_017227","violet"
"FUN_046589","orange"
"FUN_017232","darkorange"
"FUN_017234","darkgreen"
"FUN_017235","grey"
"FUN_017239","darkgreen"
"FUN_017240","darkturquoise"
"FUN_017241","orange"
"FUN_017248","orange"
"FUN_017249","red"
"FUN_017250","grey60"
"FUN_017254","orange"
"FUN_017255","orange"
"FUN_017256","darkgreen"
"FUN_017259","cyan"
"FUN_017262","yellow"
"FUN_017266","violet"
"FUN_017268","greenyellow"
"FUN_017273","darkturquoise"
"FUN_017275","grey60"
"FUN_017279","greenyellow"
"FUN_017282","grey60"
"FUN_017288","magenta"
"FUN_017289","green"
"FUN_017290","magenta"
"FUN_017291","lightyellow"
"FUN_017300","orange"
"FUN_017303","lightyellow"
"FUN_017305","orange"
"FUN_017308","greenyellow"
"FUN_017309","violet"
"FUN_017325","royalblue"
"FUN_017326","red"
"FUN_017329","tan"
"FUN_017332","greenyellow"
"FUN_017340","violet"
"FUN_017342","greenyellow"
"FUN_017343","grey60"
"FUN_017358","darkgreen"
"FUN_017361","violet"
"FUN_017362","grey60"
"FUN_017365","grey60"
"FUN_017366","lightyellow"
"FUN_017370","purple"
"FUN_017371","tan"
"FUN_017372","darkred"
"FUN_017374","royalblue"
"FUN_017377","darkturquoise"
"FUN_017379","lightyellow"
"FUN_017382","violet"
"FUN_017383","grey60"
"FUN_017386","orange"
"FUN_017407","darkturquoise"
"FUN_017408","orange"
"FUN_017412","orange"
"FUN_017418","yellow"
"FUN_017424","orange"
"FUN_017425","orange"
"FUN_017428","tan"
"FUN_046593","orange"
"FUN_017432","magenta"
"FUN_017440","black"
"FUN_017441","greenyellow"
"FUN_017443","tan"
"FUN_017444","greenyellow"
"FUN_017448","violet"
"FUN_017458","orange"
"FUN_017462","darkturquoise"
"FUN_046594","greenyellow"
"FUN_017463","greenyellow"
"FUN_017467","magenta"
"FUN_017468","cyan"
"FUN_017469","yellow"
"FUN_017476","orange"
"FUN_017479","violet"
"FUN_017482","violet"
"FUN_017491","orange"
"FUN_017492","orange"
"FUN_046595","yellow"
"FUN_017497","yellow"
"FUN_017510","royalblue"
"FUN_017518","orange"
"FUN_017527","darkturquoise"
"FUN_017531","orange"
"FUN_017536","yellow"
"FUN_017537","grey60"
"FUN_017545","darkturquoise"
"FUN_017552","black"
"FUN_017553","darkorange"
"FUN_017554","violet"
"FUN_017555","violet"
"FUN_046598","royalblue"
"FUN_017562","violet"
"FUN_017565","orange"
"FUN_017566","lightyellow"
"FUN_017572","lightyellow"
"FUN_017573","yellow"
"FUN_017574","lightyellow"
"FUN_017575","orange"
"FUN_017576","greenyellow"
"FUN_017577","violet"
"FUN_017593","darkturquoise"
"FUN_017595","green"
"FUN_017597","darkred"
"FUN_017598","darkgreen"
"FUN_017602","greenyellow"
"FUN_017616","darkorange"
"FUN_017618","violet"
"FUN_017629","grey60"
"FUN_017634","darkorange"
"FUN_017636","greenyellow"
"FUN_017638","lightyellow"
"FUN_017639","cyan"
"FUN_017650","green"
"FUN_017652","lightyellow"
"FUN_017654","royalblue"
"FUN_017656","cyan"
"FUN_017667","darkred"
"FUN_017668","darkred"
"FUN_017673","yellow"
"FUN_017674","darkorange"
"FUN_017675","darkred"
"FUN_017679","darkturquoise"
"FUN_017689","violet"
"FUN_017691","magenta"
"FUN_017692","orange"
"FUN_017694","violet"
"FUN_017698","red"
"FUN_017702","yellow"
"FUN_017707","black"
"FUN_017708","cyan"
"FUN_017709","darkred"
"FUN_017710","greenyellow"
"FUN_017711","magenta"
"FUN_017712","violet"
"FUN_017713","violet"
"FUN_017716","green"
"FUN_017733","darkturquoise"
"FUN_017736","lightyellow"
"FUN_017738","tan"
"FUN_017741","orange"
"FUN_017746","royalblue"
"FUN_017747","lightyellow"
"FUN_017748","lightyellow"
"FUN_017754","orange"
"FUN_017763","violet"
"FUN_017768","orange"
"FUN_017773","darkorange"
"FUN_017774","cyan"
"FUN_017776","darkgreen"
"FUN_017777","darkgreen"
"FUN_017778","grey60"
"FUN_017779","greenyellow"
"FUN_017787","violet"
"FUN_017791","green"
"FUN_017793","black"
"FUN_017796","lightyellow"
"FUN_017801","lightyellow"
"FUN_017811","lightyellow"
"FUN_017812","lightyellow"
"FUN_017813","magenta"
"FUN_017814","royalblue"
"FUN_017815","grey60"
"FUN_017816","red"
"FUN_046601","lightyellow"
"FUN_017821","greenyellow"
"FUN_017823","orange"
"FUN_017824","lightyellow"
"FUN_017825","greenyellow"
"FUN_017826","red"
"FUN_017827","cyan"
"FUN_017828","lightyellow"
"FUN_017829","orange"
"FUN_017830","greenyellow"
"FUN_017831","red"
